user_id,session_id,cart_id,product_id,product_name,quantity,price_per_unit,total_item_price,cart_total,cart_item_count,user_email,cart_last_updated,is_cart_abandoned,last_notification_sent,notification_type,product_stock_status,product_discount,estimated_delivery_date,user_last_action,wishlist_flag,location
392,sess_572325,cart_5163,3612,Smartphone,5,52.36,261.8,785.4,3,user262@example.com,08-07-2024 02:14,0,23-06-2024 22:33,Cart Reminder,In Stock,0,17-12-2024,Added to Cart,0,"London, UK"
163,sess_240816,cart_8769,5731,Smartwatch,3,47.28,141.84,425.52,3,user310@example.com,11-03-2024 01:29,1,14-05-2024 16:07,Cart Reminder,Out of Stock,40.7,22-12-2024,Viewed Product,0,"London, UK"
308,sess_923923,cart_7193,8145,Laptop,5,382.35,1911.75,7647,4,user416@example.com,14-11-2024 01:28,1,09-05-2024 05:12,Stock Alert,Out of Stock,10.7,14-12-2024,Added to Cart,0,"Sydney, Australia"
249,sess_407141,cart_7692,6673,Smartphone,1,182.75,182.75,1279.25,7,user203@example.com,09-05-2024 19:09,0,30-08-2024 13:49,Wishlist Reminder,Low Stock,19.1,20-12-2024,Viewed Product,1,"New York, USA"
464,sess_722603,cart_2685,4986,Smartphone,5,458.72,2293.6,11468,5,user13@example.com,10-09-2024 04:24,0,07-09-2024 01:22,Wishlist Reminder,Low Stock,0,14-12-2024,Viewed Product,0,"Berlin, Germany"
94,sess_780140,cart_4188,5359,Tablet,1,421.78,421.78,3796.02,9,user227@example.com,26-02-2024 09:44,0,29-01-2024 12:13,Wishlist Reminder,Out of Stock,3.1,22-12-2024,Wishlist,0,"New York, USA"
101,sess_342164,cart_2114,1159,Wireless Earbuds,2,85.73,171.46,171.46,1,user117@example.com,05-11-2024 00:12,0,19-01-2024 11:44,Price Drop,In Stock,0,16-12-2024,Wishlist,1,"Mumbai, India"
196,sess_678153,cart_1527,2448,Smartwatch,3,430.35,1291.05,9037.35,7,user302@example.com,31-10-2024 00:01,1,04-10-2024 18:36,Wishlist Reminder,Low Stock,0,17-12-2024,Added to Cart,0,"Sydney, Australia"
391,sess_627600,cart_9104,3576,Laptop,3,98.09,294.27,2354.16,8,user346@example.com,02-03-2024 13:03,0,02-02-2024 17:20,Price Drop,Low Stock,40.2,20-12-2024,Wishlist,1,"Sydney, Australia"
273,sess_175577,cart_1651,7183,Smartwatch,1,231.9,231.9,2319,10,user157@example.com,08-09-2024 21:14,0,06-09-2024 10:52,Cart Reminder,Low Stock,1.9,17-12-2024,Added to Cart,0,"New York, USA"
123,sess_905573,cart_3722,7379,Laptop,5,317.43,1587.15,1587.15,1,user289@example.com,21-03-2024 14:03,0,27-06-2024 03:24,Price Drop,Low Stock,21.7,21-12-2024,Added to Cart,0,"Sydney, Australia"
50,sess_486848,cart_3317,5545,Smartphone,1,184.14,184.14,184.14,1,user264@example.com,17-08-2024 10:33,1,09-07-2024 03:32,Wishlist Reminder,In Stock,22.1,20-12-2024,Wishlist,0,"Sydney, Australia"
26,sess_920565,cart_9818,9615,Laptop,3,232.8,698.4,5587.2,8,user424@example.com,09-08-2024 15:58,0,15-08-2024 20:27,Wishlist Reminder,In Stock,0,16-12-2024,Added to Cart,0,"London, UK"
468,sess_900357,cart_6520,6105,Laptop,3,234.51,703.53,3517.65,5,user493@example.com,18-06-2024 20:38,0,26-02-2024 22:32,Wishlist Reminder,Out of Stock,3.7,18-12-2024,Wishlist,1,"Sydney, Australia"
496,sess_332189,cart_8857,9169,Laptop,1,249.32,249.32,1246.6,5,user141@example.com,14-10-2024 16:43,1,30-10-2024 00:05,Stock Alert,Low Stock,2.3,20-12-2024,Added to Cart,1,"Berlin, Germany"
270,sess_764744,cart_5226,4494,Tablet,3,308.9,926.7,7413.6,8,user20@example.com,17-09-2024 18:36,0,19-11-2024 01:33,Cart Reminder,Out of Stock,1.6,17-12-2024,Added to Cart,1,"Mumbai, India"
20,sess_743878,cart_2131,8687,Laptop,1,385.03,385.03,2695.21,7,user118@example.com,28-10-2024 07:38,1,22-08-2024 07:20,Stock Alert,Out of Stock,27.3,18-12-2024,Viewed Product,0,"London, UK"
15,sess_421904,cart_3629,4101,Smartphone,4,351.18,1404.72,9833.04,7,user300@example.com,07-04-2024 23:58,0,25-02-2024 13:17,Wishlist Reminder,Out of Stock,0,17-12-2024,Viewed Product,0,"New York, USA"
373,sess_779048,cart_4445,6678,Wireless Earbuds,4,11.48,45.92,229.6,5,user187@example.com,22-07-2024 04:57,0,17-07-2024 14:46,Cart Reminder,Low Stock,0,21-12-2024,Viewed Product,1,"Mumbai, India"
22,sess_511376,cart_1593,4176,Tablet,3,343.42,1030.26,10302.6,10,user407@example.com,08-01-2024 17:22,0,22-04-2024 15:44,Wishlist Reminder,Low Stock,0,20-12-2024,Added to Cart,0,"Mumbai, India"
409,sess_306070,cart_2086,8511,Smartphone,5,245.95,1229.75,1229.75,1,user344@example.com,16-03-2024 07:54,1,29-05-2024 02:23,Price Drop,In Stock,6.4,22-12-2024,Wishlist,1,"New York, USA"
8,sess_148725,cart_8817,3416,Tablet,5,77.89,389.45,1168.35,3,user52@example.com,05-11-2024 14:14,0,27-07-2024 17:49,Stock Alert,In Stock,2.6,17-12-2024,Added to Cart,1,"New York, USA"
299,sess_415749,cart_5364,4600,Wireless Earbuds,5,268.82,1344.1,12096.9,9,user427@example.com,10-06-2024 03:58,0,17-08-2024 09:12,Price Drop,In Stock,0,19-12-2024,Added to Cart,0,"Sydney, Australia"
317,sess_220897,cart_5045,7232,Laptop,3,431.12,1293.36,3880.08,3,user303@example.com,23-06-2024 00:34,0,23-09-2024 22:50,Stock Alert,Out of Stock,0,17-12-2024,Added to Cart,0,"Mumbai, India"
35,sess_416609,cart_3058,6970,Wireless Earbuds,5,460.99,2304.95,20744.55,9,user123@example.com,16-05-2024 14:59,0,26-10-2024 02:42,Stock Alert,In Stock,0,19-12-2024,Wishlist,1,"Sydney, Australia"
345,sess_425820,cart_9168,5214,Tablet,2,269.51,539.02,1617.06,3,user85@example.com,24-04-2024 16:47,1,02-03-2024 13:57,Wishlist Reminder,In Stock,5.4,16-12-2024,Viewed Product,1,"Berlin, Germany"
150,sess_194767,cart_2712,1835,Tablet,2,492.86,985.72,6900.04,7,user124@example.com,22-08-2024 09:22,0,21-11-2024 03:23,Wishlist Reminder,Out of Stock,42,20-12-2024,Viewed Product,1,"London, UK"
394,sess_512100,cart_1643,1602,Wireless Earbuds,5,135.09,675.45,6754.5,10,user247@example.com,24-06-2024 22:28,1,27-04-2024 17:53,Price Drop,Out of Stock,22.6,19-12-2024,Added to Cart,0,"Mumbai, India"
60,sess_204647,cart_6933,6451,Smartphone,5,114.3,571.5,4572,8,user188@example.com,21-11-2024 09:40,0,24-03-2024 05:32,Price Drop,Low Stock,0,21-12-2024,Added to Cart,0,"Sydney, Australia"
152,sess_686667,cart_5099,5648,Laptop,1,466.12,466.12,1398.36,3,user97@example.com,03-07-2024 00:18,1,27-05-2024 03:00,Cart Reminder,Out of Stock,0,16-12-2024,Viewed Product,0,"New York, USA"
257,sess_174637,cart_7911,4454,Wireless Earbuds,2,48.6,97.2,874.8,9,user187@example.com,11-01-2024 08:41,0,21-11-2024 15:39,Price Drop,Out of Stock,35.9,18-12-2024,Added to Cart,1,"New York, USA"
156,sess_735254,cart_8200,2594,Smartwatch,5,15.73,78.65,707.85,9,user459@example.com,14-05-2024 10:25,1,29-01-2024 22:11,Wishlist Reminder,Low Stock,45.1,21-12-2024,Wishlist,0,"Sydney, Australia"
386,sess_638389,cart_8425,9625,Smartphone,3,55.95,167.85,1678.5,10,user123@example.com,09-06-2024 01:41,0,21-05-2024 02:59,Price Drop,Out of Stock,0,14-12-2024,Viewed Product,1,"Berlin, Germany"
242,sess_780669,cart_6027,5473,Wireless Earbuds,5,67.72,338.6,338.6,1,user304@example.com,01-04-2024 19:25,0,26-06-2024 19:03,Cart Reminder,Low Stock,36.4,15-12-2024,Viewed Product,0,"Mumbai, India"
450,sess_862667,cart_5854,4364,Smartphone,2,306.47,612.94,612.94,1,user103@example.com,28-03-2024 19:53,0,24-08-2024 10:26,Wishlist Reminder,Out of Stock,41.9,22-12-2024,Wishlist,0,"Berlin, Germany"
23,sess_452518,cart_7793,1214,Tablet,1,331.02,331.02,3310.2,10,user252@example.com,19-06-2024 21:47,1,19-06-2024 08:54,Cart Reminder,In Stock,32.8,16-12-2024,Wishlist,0,"Sydney, Australia"
316,sess_385353,cart_7890,6846,Wireless Earbuds,4,374.31,1497.24,4491.72,3,user293@example.com,28-01-2024 23:51,0,09-11-2024 05:27,Cart Reminder,Out of Stock,0,22-12-2024,Added to Cart,1,"Berlin, Germany"
475,sess_537060,cart_8220,4894,Tablet,3,423.97,1271.91,5087.64,4,user86@example.com,25-11-2024 07:47,0,23-07-2024 13:48,Price Drop,Out of Stock,0,21-12-2024,Wishlist,0,"Berlin, Germany"
291,sess_304145,cart_2402,9855,Laptop,1,416.69,416.69,2916.83,7,user258@example.com,04-04-2024 15:29,0,03-05-2024 06:35,Price Drop,Low Stock,0,16-12-2024,Viewed Product,1,"Berlin, Germany"
48,sess_576130,cart_3621,6868,Smartwatch,5,158.91,794.55,5561.85,7,user451@example.com,03-05-2024 12:33,1,18-07-2024 12:07,Cart Reminder,Out of Stock,34.3,15-12-2024,Added to Cart,1,"Berlin, Germany"
58,sess_212900,cart_3471,8889,Smartwatch,3,46.67,140.01,140.01,1,user34@example.com,27-07-2024 16:23,1,20-08-2024 19:30,Price Drop,Out of Stock,0,21-12-2024,Wishlist,1,"New York, USA"
104,sess_285819,cart_2948,2759,Wireless Earbuds,4,44.36,177.44,709.76,4,user176@example.com,14-09-2024 01:05,0,29-01-2024 17:11,Cart Reminder,Low Stock,0,22-12-2024,Added to Cart,0,"New York, USA"
194,sess_876019,cart_8309,3081,Laptop,4,380.26,1521.04,10647.28,7,user329@example.com,14-03-2024 02:45,0,24-03-2024 10:36,Price Drop,In Stock,22.1,21-12-2024,Viewed Product,1,"London, UK"
94,sess_570618,cart_7132,8116,Smartwatch,4,107.44,429.76,859.52,2,user8@example.com,07-11-2024 16:36,1,28-05-2024 18:59,Stock Alert,Out of Stock,0,18-12-2024,Viewed Product,1,"London, UK"
276,sess_203705,cart_1659,5726,Smartphone,4,309.89,1239.56,8676.92,7,user380@example.com,10-08-2024 08:42,1,07-11-2024 08:02,Cart Reminder,In Stock,21.6,21-12-2024,Viewed Product,0,"New York, USA"
236,sess_714962,cart_7504,4983,Smartwatch,5,236.46,1182.3,1182.3,1,user359@example.com,09-05-2024 21:03,1,15-02-2024 18:04,Wishlist Reminder,Low Stock,15.6,16-12-2024,Viewed Product,0,"New York, USA"
179,sess_396870,cart_7079,7116,Tablet,3,26.3,78.9,394.5,5,user195@example.com,20-09-2024 11:39,1,21-09-2024 14:36,Stock Alert,Out of Stock,6.8,19-12-2024,Wishlist,1,"Sydney, Australia"
286,sess_880093,cart_6261,2467,Wireless Earbuds,5,357.84,1789.2,3578.4,2,user98@example.com,08-08-2024 01:09,1,18-03-2024 08:03,Stock Alert,In Stock,8.6,17-12-2024,Viewed Product,0,"New York, USA"
441,sess_711033,cart_2593,4127,Smartwatch,4,329.52,1318.08,3954.24,3,user247@example.com,17-11-2024 21:09,1,20-10-2024 18:32,Price Drop,Low Stock,35.9,17-12-2024,Added to Cart,1,"Mumbai, India"
252,sess_738009,cart_3842,7272,Tablet,2,68.56,137.12,1096.96,8,user137@example.com,05-08-2024 18:22,1,18-10-2024 22:20,Price Drop,Out of Stock,0,14-12-2024,Viewed Product,0,"Sydney, Australia"
457,sess_696080,cart_2550,3635,Wireless Earbuds,3,210.65,631.95,5055.6,8,user76@example.com,12-05-2024 20:17,0,06-03-2024 02:08,Price Drop,Low Stock,0,22-12-2024,Wishlist,0,"Berlin, Germany"
365,sess_567356,cart_8484,8980,Smartphone,4,62.31,249.24,1744.68,7,user413@example.com,24-09-2024 06:12,1,25-01-2024 09:18,Cart Reminder,In Stock,46.8,20-12-2024,Wishlist,0,"Berlin, Germany"
243,sess_401385,cart_4127,3883,Wireless Earbuds,1,14.64,14.64,73.2,5,user122@example.com,20-07-2024 05:27,1,28-05-2024 18:56,Wishlist Reminder,Out of Stock,0,16-12-2024,Wishlist,1,"New York, USA"
27,sess_317607,cart_2291,5323,Smartwatch,2,302.23,604.46,2417.84,4,user133@example.com,11-01-2024 18:38,0,03-04-2024 11:52,Cart Reminder,In Stock,0,14-12-2024,Wishlist,0,"Mumbai, India"
495,sess_193662,cart_2224,9334,Wireless Earbuds,2,456.49,912.98,7303.84,8,user151@example.com,04-04-2024 02:58,0,26-03-2024 05:43,Stock Alert,Low Stock,0,15-12-2024,Viewed Product,1,"Berlin, Germany"
132,sess_632660,cart_7425,4581,Tablet,3,153.87,461.61,3231.27,7,user455@example.com,08-10-2024 12:33,0,09-02-2024 14:33,Cart Reminder,Out of Stock,0,14-12-2024,Viewed Product,1,"Sydney, Australia"
253,sess_968960,cart_2254,6883,Laptop,4,378.98,1515.92,7579.6,5,user86@example.com,27-02-2024 08:30,0,24-07-2024 21:07,Price Drop,Out of Stock,45.8,22-12-2024,Added to Cart,0,"Berlin, Germany"
16,sess_585917,cart_9579,3006,Smartphone,2,444.51,889.02,8890.2,10,user165@example.com,11-01-2024 04:50,0,02-09-2024 08:52,Stock Alert,Low Stock,0,16-12-2024,Added to Cart,0,"Berlin, Germany"
100,sess_218552,cart_9782,1880,Smartwatch,4,105.94,423.76,4237.6,10,user409@example.com,25-08-2024 01:36,0,09-09-2024 13:29,Stock Alert,Low Stock,0,20-12-2024,Viewed Product,0,"Berlin, Germany"
355,sess_389341,cart_5736,7595,Laptop,3,483.16,1449.48,11595.84,8,user56@example.com,30-07-2024 10:29,0,09-02-2024 18:45,Wishlist Reminder,In Stock,13.7,21-12-2024,Added to Cart,0,"Sydney, Australia"
129,sess_567395,cart_2013,5439,Laptop,2,332.89,665.78,5992.02,9,user88@example.com,15-08-2024 09:05,1,05-04-2024 03:27,Stock Alert,Low Stock,39.4,22-12-2024,Wishlist,0,"Mumbai, India"
291,sess_392230,cart_8442,9864,Laptop,5,271.39,1356.95,9498.65,7,user274@example.com,07-03-2024 12:03,1,22-07-2024 02:31,Stock Alert,Low Stock,0,22-12-2024,Wishlist,0,"Sydney, Australia"
385,sess_458931,cart_5554,5674,Wireless Earbuds,4,248.5,994,3976,4,user375@example.com,09-03-2024 04:35,1,04-08-2024 10:18,Wishlist Reminder,Out of Stock,0,15-12-2024,Viewed Product,1,"Berlin, Germany"
281,sess_781665,cart_2725,9341,Smartphone,1,126.58,126.58,379.74,3,user436@example.com,16-08-2024 16:11,0,28-06-2024 05:27,Wishlist Reminder,Out of Stock,33.6,22-12-2024,Viewed Product,0,"Berlin, Germany"
246,sess_732434,cart_5616,9678,Laptop,3,75.01,225.03,1350.18,6,user149@example.com,29-11-2024 10:11,0,01-11-2024 20:17,Stock Alert,Low Stock,0,17-12-2024,Wishlist,1,"Mumbai, India"
172,sess_757259,cart_6486,3797,Tablet,2,419.59,839.18,8391.8,10,user83@example.com,18-04-2024 09:32,1,31-07-2024 01:50,Stock Alert,In Stock,0,16-12-2024,Viewed Product,0,"Sydney, Australia"
269,sess_495129,cart_3045,4359,Wireless Earbuds,4,357.35,1429.4,8576.4,6,user179@example.com,12-06-2024 08:04,0,22-02-2024 13:23,Cart Reminder,Low Stock,3.7,19-12-2024,Added to Cart,0,"Berlin, Germany"
446,sess_279476,cart_4763,1170,Laptop,3,248.9,746.7,2240.1,3,user318@example.com,27-08-2024 23:12,0,22-02-2024 11:50,Wishlist Reminder,In Stock,17.1,16-12-2024,Added to Cart,1,"Berlin, Germany"
79,sess_114051,cart_1235,2200,Wireless Earbuds,1,159.91,159.91,639.64,4,user469@example.com,24-08-2024 13:22,0,18-03-2024 00:38,Cart Reminder,In Stock,0,14-12-2024,Wishlist,0,"New York, USA"
357,sess_163546,cart_6632,2594,Tablet,4,473.85,1895.4,17058.6,9,user421@example.com,16-05-2024 23:53,0,26-10-2024 09:32,Wishlist Reminder,Out of Stock,0,17-12-2024,Added to Cart,0,"Sydney, Australia"
344,sess_798166,cart_3381,4109,Smartphone,1,71.97,71.97,431.82,6,user409@example.com,18-02-2024 08:49,0,29-02-2024 21:22,Cart Reminder,Low Stock,3,21-12-2024,Wishlist,1,"Sydney, Australia"
478,sess_914016,cart_7203,2466,Wireless Earbuds,2,363.27,726.54,726.54,1,user251@example.com,04-04-2024 09:04,1,18-10-2024 10:25,Price Drop,In Stock,43.5,22-12-2024,Viewed Product,1,"Sydney, Australia"
180,sess_629223,cart_5573,9957,Tablet,5,365.56,1827.8,12794.6,7,user214@example.com,21-09-2024 00:36,0,30-03-2024 19:09,Wishlist Reminder,In Stock,0,19-12-2024,Wishlist,1,"New York, USA"
462,sess_612298,cart_4164,9758,Tablet,5,479.77,2398.85,7196.55,3,user278@example.com,19-02-2024 20:37,1,20-06-2024 13:51,Wishlist Reminder,Low Stock,0,19-12-2024,Added to Cart,0,"London, UK"
436,sess_475946,cart_5774,8097,Smartwatch,5,73.27,366.35,2930.8,8,user368@example.com,16-08-2024 12:02,0,14-08-2024 16:02,Cart Reminder,In Stock,0,21-12-2024,Viewed Product,1,"Sydney, Australia"
95,sess_197277,cart_9709,5050,Laptop,2,199.69,399.38,2795.66,7,user209@example.com,01-09-2024 04:25,1,30-10-2024 08:01,Price Drop,In Stock,12.1,19-12-2024,Added to Cart,0,"Sydney, Australia"
69,sess_328596,cart_4500,6497,Laptop,4,192.7,770.8,2312.4,3,user160@example.com,11-02-2024 01:27,0,05-08-2024 21:02,Price Drop,Low Stock,23.1,17-12-2024,Added to Cart,1,"New York, USA"
129,sess_158711,cart_3017,4353,Laptop,3,347.53,1042.59,7298.13,7,user353@example.com,09-07-2024 13:18,1,17-03-2024 01:23,Price Drop,Low Stock,29.9,18-12-2024,Viewed Product,1,"Berlin, Germany"
416,sess_116703,cart_4759,2535,Tablet,2,108.4,216.8,1300.8,6,user96@example.com,06-10-2024 22:24,0,15-02-2024 00:47,Price Drop,In Stock,24,18-12-2024,Wishlist,1,"Mumbai, India"
217,sess_826634,cart_4607,9253,Smartphone,5,326.18,1630.9,13047.2,8,user258@example.com,15-01-2024 12:05,1,08-03-2024 23:58,Wishlist Reminder,In Stock,23.5,19-12-2024,Wishlist,0,"Sydney, Australia"
435,sess_824840,cart_5608,4519,Tablet,5,23.22,116.1,348.3,3,user8@example.com,15-08-2024 16:40,1,30-05-2024 22:54,Stock Alert,In Stock,0,19-12-2024,Viewed Product,1,"London, UK"
199,sess_208524,cart_3814,6801,Laptop,1,230.82,230.82,1154.1,5,user406@example.com,25-04-2024 05:55,0,13-10-2024 07:35,Wishlist Reminder,In Stock,26.1,20-12-2024,Added to Cart,0,"London, UK"
114,sess_189777,cart_4781,4635,Wireless Earbuds,3,307.84,923.52,9235.2,10,user52@example.com,10-05-2024 03:10,0,12-02-2024 06:24,Stock Alert,Out of Stock,31.6,18-12-2024,Wishlist,0,"New York, USA"
197,sess_260693,cart_7980,4602,Wireless Earbuds,2,320.94,641.88,641.88,1,user392@example.com,10-11-2024 09:04,0,23-04-2024 16:45,Wishlist Reminder,Out of Stock,21.4,21-12-2024,Viewed Product,0,"Sydney, Australia"
26,sess_992154,cart_2015,9578,Smartphone,1,126.05,126.05,882.35,7,user329@example.com,29-10-2024 10:55,1,17-01-2024 19:04,Cart Reminder,In Stock,29.6,15-12-2024,Viewed Product,0,"Mumbai, India"
163,sess_256676,cart_7035,5983,Wireless Earbuds,4,133.69,534.76,534.76,1,user36@example.com,22-03-2024 16:10,0,10-05-2024 16:38,Stock Alert,In Stock,11.9,20-12-2024,Wishlist,1,"New York, USA"
276,sess_599826,cart_9117,8213,Laptop,5,311.7,1558.5,3117,2,user250@example.com,01-10-2024 02:46,1,10-06-2024 17:05,Stock Alert,Out of Stock,0,21-12-2024,Viewed Product,1,"New York, USA"
402,sess_320259,cart_4967,3869,Laptop,1,167.86,167.86,671.44,4,user248@example.com,19-06-2024 19:36,1,23-08-2024 13:48,Price Drop,Low Stock,0,22-12-2024,Added to Cart,0,"Mumbai, India"
106,sess_461851,cart_5733,6581,Smartphone,2,228.24,456.48,1825.92,4,user246@example.com,28-01-2024 09:23,0,19-10-2024 09:50,Stock Alert,Out of Stock,0,19-12-2024,Wishlist,1,"London, UK"
390,sess_924509,cart_3815,3713,Tablet,4,44.75,179,1074,6,user33@example.com,19-02-2024 14:33,1,28-02-2024 06:32,Stock Alert,Out of Stock,0,17-12-2024,Viewed Product,0,"Mumbai, India"
193,sess_813777,cart_3855,7964,Smartphone,3,295.68,887.04,2661.12,3,user320@example.com,09-10-2024 13:24,0,14-10-2024 09:13,Stock Alert,Low Stock,23.3,16-12-2024,Wishlist,0,"Mumbai, India"
396,sess_606176,cart_7492,3791,Wireless Earbuds,4,437.69,1750.76,7003.04,4,user434@example.com,25-01-2024 08:19,0,05-08-2024 16:54,Price Drop,Low Stock,19.2,16-12-2024,Viewed Product,0,"New York, USA"
187,sess_431406,cart_3572,1648,Laptop,3,36.06,108.18,649.08,6,user395@example.com,27-11-2024 16:06,1,06-06-2024 06:40,Price Drop,In Stock,0,15-12-2024,Viewed Product,1,"New York, USA"
308,sess_942151,cart_4602,9424,Laptop,5,388.33,1941.65,3883.3,2,user272@example.com,16-10-2024 00:22,0,12-11-2024 16:07,Price Drop,Out of Stock,0,17-12-2024,Wishlist,1,"London, UK"
384,sess_441262,cart_9398,8177,Smartphone,3,146.1,438.3,1314.9,3,user116@example.com,26-09-2024 16:30,0,11-09-2024 03:11,Wishlist Reminder,In Stock,23.4,15-12-2024,Viewed Product,1,"Sydney, Australia"
274,sess_610847,cart_1472,5266,Smartwatch,2,245.11,490.22,4411.98,9,user364@example.com,13-03-2024 19:45,0,26-04-2024 22:32,Stock Alert,Low Stock,6.4,22-12-2024,Wishlist,0,"New York, USA"
496,sess_413862,cart_7913,9609,Smartphone,4,129.43,517.72,5177.2,10,user239@example.com,15-06-2024 21:54,0,08-03-2024 19:51,Price Drop,In Stock,48.3,21-12-2024,Viewed Product,1,"Berlin, Germany"
329,sess_236733,cart_1793,2837,Smartwatch,4,366.78,1467.12,1467.12,1,user407@example.com,22-11-2024 16:53,0,12-06-2024 12:15,Stock Alert,Low Stock,0,22-12-2024,Wishlist,0,"Berlin, Germany"
38,sess_314228,cart_8222,8415,Smartphone,3,297.7,893.1,8931,10,user92@example.com,05-01-2024 01:20,0,30-10-2024 18:44,Wishlist Reminder,Out of Stock,0,16-12-2024,Viewed Product,1,"Sydney, Australia"
384,sess_138698,cart_1730,7855,Wireless Earbuds,5,465.27,2326.35,2326.35,1,user458@example.com,31-05-2024 18:19,1,16-06-2024 21:02,Wishlist Reminder,Out of Stock,0,19-12-2024,Added to Cart,1,"Mumbai, India"
120,sess_895675,cart_9928,6638,Smartphone,4,212.13,848.52,5091.12,6,user345@example.com,04-04-2024 06:17,0,06-11-2024 18:22,Price Drop,In Stock,0,21-12-2024,Viewed Product,1,"Mumbai, India"
35,sess_700412,cart_2498,6157,Laptop,4,284.39,1137.56,4550.24,4,user427@example.com,14-03-2024 20:02,0,19-06-2024 10:49,Price Drop,In Stock,43.9,20-12-2024,Viewed Product,0,"Berlin, Germany"
138,sess_903434,cart_9539,9316,Smartphone,2,123.63,247.26,741.78,3,user446@example.com,29-03-2024 20:11,1,14-05-2024 20:34,Price Drop,Out of Stock,49.5,19-12-2024,Viewed Product,0,"Berlin, Germany"
492,sess_956921,cart_1608,7730,Smartwatch,3,349.3,1047.9,2095.8,2,user230@example.com,26-06-2024 21:52,1,11-11-2024 23:23,Stock Alert,In Stock,20.6,21-12-2024,Added to Cart,0,"London, UK"
103,sess_313910,cart_4277,5924,Smartphone,5,450.16,2250.8,2250.8,1,user468@example.com,01-04-2024 00:18,0,24-10-2024 14:54,Stock Alert,Low Stock,0,20-12-2024,Wishlist,1,"Berlin, Germany"
344,sess_124335,cart_4862,8903,Smartphone,2,14.86,29.72,89.16,3,user189@example.com,06-10-2024 17:33,1,20-06-2024 12:24,Wishlist Reminder,In Stock,0,16-12-2024,Added to Cart,0,"Mumbai, India"
332,sess_499656,cart_7101,3168,Smartphone,3,401.98,1205.94,12059.4,10,user259@example.com,05-04-2024 06:23,0,25-11-2024 04:30,Price Drop,Low Stock,0,14-12-2024,Wishlist,1,"London, UK"
80,sess_711307,cart_3855,9885,Wireless Earbuds,5,223.94,1119.7,3359.1,3,user212@example.com,02-01-2024 15:55,0,23-02-2024 22:08,Wishlist Reminder,Out of Stock,0,16-12-2024,Added to Cart,1,"Sydney, Australia"
28,sess_394513,cart_7113,2608,Wireless Earbuds,5,285.08,1425.4,1425.4,1,user320@example.com,12-01-2024 11:05,0,18-09-2024 10:19,Stock Alert,Low Stock,0,17-12-2024,Wishlist,1,"Berlin, Germany"
253,sess_130511,cart_9096,4127,Wireless Earbuds,3,245.8,737.4,2212.2,3,user303@example.com,11-05-2024 00:31,0,08-09-2024 17:25,Wishlist Reminder,Out of Stock,41.6,17-12-2024,Added to Cart,1,"New York, USA"
81,sess_141562,cart_3897,3505,Smartphone,4,260.03,1040.12,6240.72,6,user41@example.com,22-01-2024 06:21,1,03-01-2024 00:13,Price Drop,Out of Stock,9.5,19-12-2024,Added to Cart,1,"Mumbai, India"
32,sess_227281,cart_2449,4780,Tablet,4,326.34,1305.36,9137.52,7,user393@example.com,25-06-2024 06:00,1,25-09-2024 01:00,Stock Alert,Out of Stock,34.6,16-12-2024,Viewed Product,0,"Berlin, Germany"
472,sess_548425,cart_5875,8352,Tablet,2,441.73,883.46,1766.92,2,user381@example.com,12-09-2024 00:14,1,10-11-2024 11:36,Stock Alert,Out of Stock,0,19-12-2024,Viewed Product,0,"Berlin, Germany"
356,sess_245282,cart_3214,4602,Tablet,3,138.4,415.2,2906.4,7,user367@example.com,26-11-2024 05:39,0,04-09-2024 00:23,Price Drop,In Stock,0,15-12-2024,Viewed Product,1,"New York, USA"
307,sess_451642,cart_4630,7414,Laptop,2,189.58,379.16,1895.8,5,user367@example.com,04-08-2024 22:58,0,11-08-2024 06:15,Stock Alert,Out of Stock,17.7,20-12-2024,Viewed Product,0,"Sydney, Australia"
258,sess_409269,cart_3280,7768,Wireless Earbuds,2,270.72,541.44,4872.96,9,user93@example.com,15-01-2024 08:06,0,16-01-2024 11:18,Stock Alert,In Stock,5.1,22-12-2024,Added to Cart,0,"London, UK"
72,sess_620583,cart_1891,9823,Tablet,3,370.69,1112.07,2224.14,2,user41@example.com,05-11-2024 17:17,0,30-07-2024 01:59,Stock Alert,In Stock,38.9,14-12-2024,Viewed Product,1,"Sydney, Australia"
261,sess_790657,cart_7996,2488,Smartwatch,5,203.61,1018.05,1018.05,1,user398@example.com,22-10-2024 17:39,0,31-07-2024 13:18,Stock Alert,In Stock,0,20-12-2024,Wishlist,1,"New York, USA"
6,sess_513815,cart_7031,9168,Smartphone,4,18.87,75.48,75.48,1,user363@example.com,29-09-2024 12:38,0,06-10-2024 04:39,Wishlist Reminder,In Stock,15.5,20-12-2024,Wishlist,0,"Mumbai, India"
258,sess_528023,cart_3538,9650,Smartphone,5,228.23,1141.15,7988.05,7,user490@example.com,05-09-2024 03:05,1,25-05-2024 07:25,Cart Reminder,In Stock,0,17-12-2024,Viewed Product,1,"Sydney, Australia"
281,sess_500650,cart_1102,2135,Tablet,4,448.39,1793.56,5380.68,3,user23@example.com,09-05-2024 02:35,0,11-09-2024 12:19,Price Drop,Out of Stock,0,20-12-2024,Viewed Product,1,"Mumbai, India"
79,sess_615578,cart_3479,1349,Wireless Earbuds,2,139.04,278.08,834.24,3,user280@example.com,04-08-2024 22:36,0,09-06-2024 01:22,Price Drop,Out of Stock,0,18-12-2024,Wishlist,1,"New York, USA"
